model,clip_id,segment_id,speaker_id,condition,noise_type,snr_db,ratio_english_words,ratio_hindi_words,reference,hypothesis,wer,cer,latency_sec
xlsr_wav2vec2,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,indoor,indoor,10,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,र नाम का एकनाया कस्चम इसली पड़ बना आईएडिक पहनल में खाँम,1.3333333333333333,0.8823529411764706,0.10276293754577637
xlsr_wav2vec2,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,indoor,indoor,5,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,नाम का एक मया कसचम इसली पर बहना आएपैडेट पहनल ने कम,1.3333333333333333,0.9019607843137255,0.1053166389465332
xlsr_wav2vec2,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,clean,none,clean,0.2,0.8,* jchempaint के बारे में,ँगे जे क्याम पेट की बारे में जेक्यहमपे,1.2,1.0833333333333333,0.054090261459350586
xlsr_wav2vec2,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,traffic,traffic,15,0.2,0.8,* jchempaint के बारे में,ँगे जे क्याम पेट की बारे में जे क्यहम पे,1.6,1.1666666666666667,0.05048561096191406
xlsr_wav2vec2,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,traffic,traffic,10,0.2,0.8,* jchempaint के बारे में,ँगे जे क्याम पेठट की बारे में जेक्यहमपे,1.2,1.125,0.04344677925109863
xlsr_wav2vec2,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,traffic,traffic,5,0.2,0.8,* jchempaint के बारे में,ँगे मजे कयम पीन की बारे में जे केहमपे,1.4,1.0416666666666667,0.05038809776306152
xlsr_wav2vec2,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,babble,babble,15,0.2,0.8,* jchempaint के बारे में,ँगे जे क्याम पेट की बारेल में जेकहम पे,1.6,1.0833333333333333,0.04594063758850098
xlsr_wav2vec2,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,babble,babble,10,0.2,0.8,* jchempaint के बारे में,गे अनजे क्यहम पेलट की बारे में बुछे केन होे,1.6,1.2916666666666667,0.05140042304992676
xlsr_wav2vec2,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,babble,babble,5,0.2,0.8,* jchempaint के बारे में,बोना जेह क्याम पेट की बारे में कैछवान जपे,1.4,1.2083333333333333,0.043822526931762695
xlsr_wav2vec2,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,indoor,indoor,15,0.2,0.8,* jchempaint के बारे में,ँगे जे क्याम पेट की बारे में जेक्हम पे,1.4,1.0833333333333333,0.04953598976135254
xlsr_wav2vec2,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,indoor,indoor,10,0.2,0.8,* jchempaint के बारे में,ँगे जेकहम पेट की बारे में जेकेहमपे,1.0,0.9583333333333334,0.044835805892944336
xlsr_wav2vec2,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,indoor,indoor,5,0.2,0.8,* jchempaint के बारे में,ँगे जेक्या पेीठट की बारे में जेकेम पे,1.2,1.0416666666666667,0.049675703048706055
xlsr_wav2vec2,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,clean,none,clean,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,डिफोटटरुप से सब्जट और कंटीन सपीहचुनेथ हैंअगले फील,0.7777777777777778,0.7021276595744681,0.12290477752685547
xlsr_wav2vec2,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,traffic,traffic,15,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,बिफोट रुप से सब्जट और कंटीन सबिही चुनेथ हैंअगले फील,0.8888888888888888,0.6808510638297872,0.12534880638122559
xlsr_wav2vec2,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,traffic,traffic,10,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,बिफोट उसे सब्जट और कंटीन सपीहचो ने थाँअगने फील,1.0,0.8297872340425532,0.12535429000854492
xlsr_wav2vec2,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,traffic,traffic,5,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,बिफोट रुप से सब्जट और कंटीन स्पीहचोनेत हैअगले फील,0.7777777777777778,0.7021276595744681,0.12469077110290527
xlsr_wav2vec2,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,babble,babble,15,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,दगाड वोक  गछू डिफोट उसे सनप सब्ज़कपली और कंटीन सपीहचुने थैबिनमा अगली फील,1.3333333333333333,1.2127659574468086,0.12435054779052734
xlsr_wav2vec2,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,babble,babble,10,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,मफम्ोन फमेली पोट रो से बालंट सब्जट और खुी गगलीन स बिछचूं ने था औगअगले फील,1.5555555555555556,1.2127659574468086,0.12219810485839844
xlsr_wav2vec2,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,babble,babble,5,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,प वहाथ वहन सझी फस् पोँई दिलफोट उप से सब्जकट और मैं गड़्बीनते पियों उन्हा ठरफ ियह उते अगले फील,2.0,1.6170212765957446,0.12610960006713867
xlsr_wav2vec2,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,indoor,indoor,15,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,बि पोट रुप से सब्जट और कंटीन सबीहचु नेथ हैंअगले फील,1.0,0.7446808510638298,0.12271833419799805
xlsr_wav2vec2,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,indoor,indoor,10,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,डिफोटरुप से सब्जकट और कंटीन सपीह चुने थैंअगले फील,0.8888888888888888,0.723404255319149,0.1239783763885498
xlsr_wav2vec2,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,indoor,indoor,5,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,बिफोट रुप से सब्जट और कंटीन सबिहीचुने थहैंअगली फील,0.7777777777777778,0.723404255319149,0.12389302253723145
xlsr_wav2vec2,clip_0018,323507_HgEJsLGKNWSFl8T7_0108,323507,clean,none,clean,0.4615384615384615,0.5384615384615384,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं,कर के भी देक सकते हैस्पूकन टीरूल पोझे टीम स्पूकन टिटूल का उप्यों करिके काड़े छालाई भी चलाते है,1.2307692307692308,0.7108433734939759,0.12516283988952637
xlsr_wav2vec2,clip_0018,323507_HgEJsLGKNWSFl8T7_0108,323507,traffic,traffic,15,0.4615384615384615,0.5384615384615384,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं,कर के भी देक सकते हैस्पूकर टी धूल बोजेक टीव ्पूकरन टी टूल का उप्यों करतके काड़े छालाई भी चलाते है,1.3846153846153846,0.7469879518072289,0.12271595001220703
xlsr_wav2vec2,clip_0018,323507_HgEJsLGKNWSFl8T7_0108,323507,traffic,traffic,10,0.4615384615384615,0.5384615384615384,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं,कर के भी देक सकते हैस्पूकन टीरूल पोजेक टीम पूकरन टी टूल का उप्यों करिके कारे छालाई भी चलाते है,1.3076923076923077,0.7108433734939759,0.1269364356994629
xlsr_wav2vec2,clip_0018,323507_HgEJsLGKNWSFl8T7_0108,323507,traffic,traffic,5,0.4615384615384615,0.5384615384615384,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं,कहते दिथे सकते हैस्पूटन की धे बोजा ती स्पूटरन टुटेल काहोपियेो केहोके काड़ छालाईगीं चलाता है,1.2307692307692308,0.8072289156626506,0.12370157241821289
xlsr_wav2vec2,clip_0018,323507_HgEJsLGKNWSFl8T7_0108,323507,babble,babble,15,0.4615384615384615,0.5384615384615384,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं,कर के भी दिक सकते हैहएमूक बूकन टीटोल बोजेर टीम स्पूकरन टिटूल का उप्यों करिके काड़े छालाई भी चला प्या थी,1.4615384615384615,0.8674698795180723,0.12289643287658691
xlsr_wav2vec2,clip_0018,323507_HgEJsLGKNWSFl8T7_0108,323507,babble,babble,10,0.4615384615384615,0.5384615384615384,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं,कर के भी देक सकते हैलाहुच अटिम बुकन टिरोल बोझर टीसन पूकरन टिटूल गा उमडियों करसगिम कारे छालाई भी चलाते है,1.4615384615384615,0.8674698795180723,0.12467217445373535
xlsr_wav2vec2,clip_0018,323507_HgEJsLGKNWSFl8T7_0108,323507,babble,babble,5,0.4615384615384615,0.5384615384615384,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं,कर के भी देख स ाहब फेद हैमस्पूगन की रूल पोजे टी पुशसी बोकर टी टोयों अमायों गरके कहर छालाई भी चलांतते है,1.6923076923076923,0.9036144578313253,0.12511420249938965
xlsr_wav2vec2,clip_0018,323507_HgEJsLGKNWSFl8T7_0108,323507,indoor,indoor,15,0.4615384615384615,0.5384615384615384,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं,कर के भी देक सकते हैइस्पूकर टीरोल बोझेर टीब पूकर टी टोल का उप्यों करिके कारे छालाई भी चलाते है,1.3076923076923077,0.7108433734939759,0.12322640419006348
xlsr_wav2vec2,clip_0018,323507_HgEJsLGKNWSFl8T7_0108,323507,indoor,indoor,10,0.4615384615384615,0.5384615384615384,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं,करके भी देक सकते है्पूकन टीटुएक डोजेक टीम च्पूकरन टीटूल का उप्यों करिके कड़ सालाई भी चलाते है,1.1538461538461537,0.7349397590361446,0.12380433082580566
xlsr_wav2vec2,clip_0018,323507_HgEJsLGKNWSFl8T7_0108,323507,indoor,indoor,5,0.4615384615384615,0.5384615384615384,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं,कर के भी देक सकते हैबूखन टी रूल पोजेक टी पूकन की चूल का उप्यों कड़के कारे छालाई भी चलाते है,1.3846153846153846,0.6867469879518072,0.12000417709350586
xlsr_wav2vec2,clip_0019,133511_swLUjPHatcTk0wf8_0067,133511,clean,none,clean,0.1666666666666666,0.8333333333333334,मैंने  mac os x  पर इसको चला के परखा है परन्तु हम इसे यहाँ पर प्रदर्शित नहीं करेंगे,ै मैने मक औरर सेकखस पर इस्को चलाखे पर का है परंतू हम इसे यहाँ पर पड़ादर सेत नहीं कहरेगेअब हम इ,0.8333333333333334,0.42168674698795183,0.1774601936340332
xlsr_wav2vec2,clip_0019,133511_swLUjPHatcTk0wf8_0067,133511,traffic,traffic,15,0.1666666666666666,0.8333333333333334,मैंने  mac os x  पर इसको चला के परखा है परन्तु हम इसे यहाँ पर प्रदर्शित नहीं करेंगे,ै मैने मक औरर सेकस पर इस्को चलाखे पर का है परंतू हम इसेहाँ पर पड़ादर सेत नहीं कहरेगेअब हम ए,0.9444444444444444,0.4457831325301205,0.17325687408447266
xlsr_wav2vec2,clip_0019,133511_swLUjPHatcTk0wf8_0067,133511,traffic,traffic,10,0.1666666666666666,0.8333333333333334,मैंने  mac os x  पर इसको चला के परखा है परन्तु हम इसे यहाँ पर प्रदर्शित नहीं करेंगे,है मैने मक और सक पर इस्को चलाखे पर का है परंतू हम इसे यहाँ पर परजों सेट नहीं कहरेगेअब हम ए,0.8333333333333334,0.4457831325301205,0.17059540748596191
xlsr_wav2vec2,clip_0019,133511_swLUjPHatcTk0wf8_0067,133511,traffic,traffic,5,0.1666666666666666,0.8333333333333334,मैंने  mac os x  पर इसको चला के परखा है परन्तु हम इसे यहाँ पर प्रदर्शित नहीं करेंगे,है मने उन्ाक और सेक पर इस्को चलातसे परका है परंतो हम इसेईहाँ पर परगों सेत इन्हीं कहरगेअब हम इ,1.0,0.4819277108433735,0.1748030185699463
xlsr_wav2vec2,clip_0019,133511_swLUjPHatcTk0wf8_0067,133511,babble,babble,15,0.1666666666666666,0.8333333333333334,मैंने  mac os x  पर इसको चला के परखा है परन्तु हम इसे यहाँ पर प्रदर्शित नहीं करेंगे,है मैने मक औए सक उसा पर इस्को चलाखे पर का हैपरन तूब जछ हम इसे यहाँ पर रजर से नहीं कहरे गे जिप ुम इसवा मचची हाज़असपिर टू पक हम ए,1.4444444444444444,0.8674698795180723,0.1753981113433838
xlsr_wav2vec2,clip_0019,133511_swLUjPHatcTk0wf8_0067,133511,babble,babble,10,0.1666666666666666,0.8333333333333334,मैंने  mac os x  पर इसको चला के परखा है परन्तु हम इसे यहाँ पर प्रदर्शित नहीं करेंगे,है नुक मैने मर औए सै औड़ि बझ पर इस्को चलाखे मर का है दगाो मिरपरन तूश यगि हम इसेई हाँ और पर पराज़र सेत ैनहीं कहरे ये रवोड़ ससी रम्ब क्या अपने लबो पंसपोसक बेरीपवने अब हम ए,1.9444444444444444,1.3012048192771084,0.1750044822692871
xlsr_wav2vec2,clip_0019,133511_swLUjPHatcTk0wf8_0067,133511,babble,babble,5,0.1666666666666666,0.8333333333333334,मैंने  mac os x  पर इसको चला के परखा है परन्तु हम इसे यहाँ पर प्रदर्शित नहीं करेंगे,ह रह मैने मड़ और सेक हवाग पर इहो चलाखे पर का है हंग पोपरंतू हहै हम इलालिहाँ पा पर पड़ादर सेत नहीं कर गी होग िनतो खोअब हवाग,1.3333333333333333,0.8433734939759037,0.17006540298461914
xlsr_wav2vec2,clip_0019,133511_swLUjPHatcTk0wf8_0067,133511,indoor,indoor,15,0.1666666666666666,0.8333333333333334,मैंने  mac os x  पर इसको चला के परखा है परन्तु हम इसे यहाँ पर प्रदर्शित नहीं करेंगे,है मैने महक और सकसपर इस्को चलाके पर का है परंतू हम इसे यहाँ पर परगर सेथ इन्हीं कहरे गेअब हम इ,0.9444444444444444,0.4457831325301205,0.1719961166381836
xlsr_wav2vec2,clip_0019,133511_swLUjPHatcTk0wf8_0067,133511,indoor,indoor,10,0.1666666666666666,0.8333333333333334,मैंने  mac os x  पर इसको चला के परखा है परन्तु हम इसे यहाँ पर प्रदर्शित नहीं करेंगे,है मैने महक और सेक पर इसकों चलाते पर का है परंतू हम इसे यहाँ पर रगसे नहीं कहरे गेअब हम इ,0.8333333333333334,0.4578313253012048,0.17656946182250977
xlsr_wav2vec2,clip_0019,133511_swLUjPHatcTk0wf8_0067,133511,indoor,indoor,5,0.1666666666666666,0.8333333333333334,मैंने  mac os x  पर इसको चला के परखा है परन्तु हम इसे यहाँ पर प्रदर्शित नहीं करेंगे,ह मैने मक और सेक पर इस्को चलाखे पर का है परंतू के हम इसे हाँ पर पड़ादर सर इन्हीं चाहरेगेेअब हम ए,1.0,0.5301204819277109,0.17717623710632324
